exhid,exhname,url,description,product_categories,booths,websiteValue,instagramValue,facebookValue,twitterValue,linkedInValue,phoneValue,faxValue,hasAddressData,hasWebsiteData,hasTwitter,hasLinkedIn,hasFacebook,hasInstagram,hasEmail,hasPhone,hasFax
7363,Immotion,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7363,"IMMOTION is the global leader in immersive edutainment, creating virtual reality attractions that inspire, educate, and entertain. Partnering with zoos, aquariums, museums, and science centers, we spotlight endangered species through unforgettable, conservation-driven VR experiences. For cultural icons and landmarks, our Thrill Coaster delivers drone-filmed roller coaster views, promoting tourism and elevating a city’s global brand. IMMOTION makes every story an experience guests never forget.",Hi-Tech Equipment & Services > Film/Music Production | Hi-Tech Equipment & Services > Simulation | Hi-Tech Equipment & Services > Virtual Reality,North/South Building - Level 1 — 1362 — Show Production & Design,,,,,https://www.linkedin.com/company/immotion-co,,,false,false,false,true,false,false,false,false,false
115,"Safari Thatch, Inc",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=115,"Safari Thatch Inc. specializes in natural and synthetic thatch, bamboo, and custom timber structures for immersive, themed environments. Since 1984, we’ve provided durable, sustainable materials and turn-key design solutions for theme parks, attractions, zoos, and resorts worldwide. Our mission is to help clients create unforgettable spaces that inspire adventure and connection. Live the Journey.",Construction > Amusement Facilities | Consultants > Architecture and Design | Displays & Sets > Scenery & Sets,North/South Building - Level 1 — 1366 — Show Production & Design,,https://www.instagram.com/safarithatch/,https://www.facebook.com/safarithatch,,https://www.linkedin.com/company/safari-thatch-inc/,,,false,false,false,true,true,true,false,false,false
2602,DOF Robotics,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=2602,,,North/South Building - Level 1 — 1369 — Show Production & Design | North/South Building - Level 1 — 1671 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
1194,Department for Business and Trade,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1194,,Consultants > Economic | Consultants > Management/Planning | Consultants > Market Research/Surveys,North/South Building - Level 1 — 1375 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
7728,SkyTechSport,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7728,,Hi-Tech Equipment & Services > Simulation,North/South Building - Level 1 — 1378 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
5599,Polgun Waterparks & Attractions,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=5599,"In Muğla City located in Turkey; we have a modern, integrated production facility that enables us to respond rapidly and reliably to all your requests. Our manufacturing plant have efficient, high-tech equipment enabling us to process both steel construction and fiberglass manufacturing; which is very rare in our industry. The entirely automated production control system and barcode identification of each component, we can manage our projects in optimal durations and in a proper order","Construction > Waterparks | Games & Devices > Water | Shows/Productions > Water | Water Related Equipment & Supplies > Wet Rides (Slides, Tubes)",North/South Building - Level 1 — 1381 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
5998,GoPhoto,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=5998,,,North/South Building - Level 1 — 1383 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
3619,Elephant Sculpture Art Company Ltd.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=3619,,,North/South Building - Level 1 — 1386 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
8784,SurgeFX/Foam Party Supplies,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8784,"SurgeFX delivers high-impact special effects and lighting equipment for events, theme parks, and attractions. From cold spark machines and CO2 jets to fog, snow, and haze systems, our gear is built for reliability, power, and ease of use. Backed by U.S.-based support and premium fluids, SurgeFX helps you create unforgettable experiences that keep guests coming back.",Hi-Tech Equipment & Services > Fog/Snow/Ice | Hi-Tech Equipment & Services > Laser/Special Effects | Theatrical Equipment & Supplies > Haunt Supplies | Theatrical Equipment & Supplies > Lighting,North/South Building - Level 1 — 1389 — Show Production & Design,,,https://www.facebook.com/surgefx,,,,,false,false,false,false,true,false,false,false,false
267,Rover International,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=267,"ROVER INTERNATIONAL continues to work with many high profile clients, making bespoke mascot costumes.  Big, bright, light-weight and easy to use, INFLATABLE mascots are becoming the best form of advertisement / amusement. Not only is it easy to transport and store inflatables but they are a lot more hygienic and require less maintenance The fan based system enables people to move freely inside, whilst keeping cool! Its light-weight and durability allows the mascot to be used in or outdoors.",Clothing > Costumes | Displays & Sets > Scenery & Sets | Participatory Play Equipment > Bowling | Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 139 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
8024,Polin Group,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8024,,"Consultants > Architecture and Design | Water Related Equipment & Supplies > Wet Rides (Slides, Tubes)",North/South Building - Level 1 — 1391 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
8777,"Guangzhou Colorful park Animation Technology Co., Ltd",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8777,,,North/South Building - Level 1 — 140 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
10458,Asia Amusement & Attractions Expo (AAA),https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10458,,,North/South Building - Level 1 — 145 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
8653,Difone + SKYRIDER XD,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8653,5D theatre RIDE manufacturer,Rides (Dry) > Major,North/South Building - Level 1 — 147 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
7458,Laser Encore,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7458,"Laser Encore is a professional laser light show company for hire specializing in permanent installations and seasonal rentals for amusement parks, family entertainment centers, theaters, night clubs and tours. Also outdoor laser shows for fairs, festivals, music festivals, sporting events and promotions. Plus indoor events including corporate meetings, sales promotions, award ceremonies, special events, concerts and more.",Hi-Tech Equipment & Services > Fireworks | Hi-Tech Equipment & Services > Laser/Special Effects | Shows/Productions > Aerial Shows | Theatrical Equipment & Supplies > Lighting,North/South Building - Level 1 — 150 — Games & Arcade | North/South Building - Level 1 — 250 — Games & Arcade,,,https://www.facebook.com/laserencore/,,,,,false,false,false,false,true,false,false,false,false
8542,Chirx,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8542,We provide health and wellness services and products to amusement parks.,"Gifts, Novelties, Souvenirs > Miscellaneous",North/South Building - Level 1 — 151 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
10675,Yuan Gong Technology,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10675,,,North/South Building - Level 1 — 159 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
173,Bandai Namco Amusement America Inc.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=173,"Bandai Namco Amusement America, Inc. (BNAA) uses cutting-edge technology and advanced electronics to take their products far beyond traditional entertainment. BNAA is the premier manufacturer of coin-operated arcade games & attractions ranging from the hottest video games such as Pac-Man Battle Royale Chompionship and Mario Kart Arcade GP DX to popular redemption games like Pac-Man Power Pellets and DC Superheroes Coin-Pusher.",Games & Devices > Arcade & Video | Games & Devices > Midway & Skill | Games & Devices > Redemption Prizes,North/South Building - Level 1 — 1300 — Games & Arcade | North/South Building - Level 1 — 1600 — Games & Arcade,,https://www.instagram.com/bandainamcoamusement,https://www.facebook.com/BandaiNamcoAM,https://x.com/bandainamcoam,https://www.linkedin.com/company/bandainamcoam,,,false,false,true,true,true,true,false,false,false
175,"Innovative Concepts in Entertainment, Inc. (ICE)",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=175,,Games & Devices > Arcade & Video,North/South Building - Level 1 — 1606 — Games & Arcade | North/South Building - Level 1 — 1806 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
910,Adrenaline Amusements,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=910,,Games & Devices > Arcade & Video,North/South Building - Level 1 — 1615 — Games & Arcade | North/South Building - Level 1 — 1818 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
149,CLASSIC TOY CO,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=149,,"Games & Devices > Midway & Skill | Games & Devices > Redemption Prizes | Gifts, Novelties, Souvenirs > Plush",North/South Building - Level 1 — 1620 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
358,Peek-A-Boo Toys,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=358,,"Games & Devices > Redemption Prizes | Gifts, Novelties, Souvenirs > Plush",North/South Building - Level 1 — 1624 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
10130,Sunflower Amusement,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10130,,,North/South Building - Level 1 — 1628 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
4779,Nayax Tigapo,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4779,"Nayax, a leading cashless payments, telemetry and management & BI solutions’ provider for amusement and kiddie rides. Established in 2005, over 250,000 devices use Nayax solutions in more than 55 countries. Accepted payment methods incl: VISA, Mastercard, PayPal, Apple Pay, Samsung Pay, Android Pay, MobilePay, Twint, WeChat Pay, Alipay, Nayax’s Monyx Wallet payment app, etc. Features include sales tracking, alerts, time-based charging, single/multi prices, updates on prizes dispensed, etc.",Admission/Financial Equipment > Systems & Devices | Computer Systems/Software > Point of Sale | Computer Systems/Software > Web-Based Services | Games & Devices > Redemption Prizes,North/South Building - Level 1 — 1629 — Games & Arcade,,https://instagram.com/nayax_official/,https://www.facebook.com/NayaxOfficial/,https://x.com/NayaxGlobal,https://www.linkedin.com/company/nayax/posts/?feedView=all,,,false,false,true,true,true,true,false,false,false
